"""ID""",FireSeason,Month,Day,SitReportDate,TotalFires,TotalAcres,HumanFires,HumanAcres,LightningFires,LightningAcres,PrepLevel
2342,2017,7,5,20170705,269,218523.6,167,5895.7,102,212627.9,2
2343,2017,7,6,20170706,273,220818.4,168,5895.8,105,214882.6,2
2344,2017,7,7,20170707,279,230522.1,170,6802.7,109,223419.4,2
2345,2017,7,8,20170708,283,257402.5,170,6787.8,113,250329.9,2
2346,2017,7,9,20170709,285,273749.8,170,6787.9,115,266677.1,2
2347,2017,7,10,20170710,288,302026,170,6787.9,117,294953.3,2
2348,2017,7,11,20170711,290,339403.9,171,6788,119,332615.9,2
2403,2017,7,12,20170712,292,369006.2,171,6788,121,362218.2,2
2603,2017,7,13,20170713,293,369261.5,171,6788,122,362473.5,2
2604,2017,7,14,20170714,294,399708.1,171,6788,124,392919.1,2
2605,2017,7,15,20170715,298,412483.9,172,6791.6,127,405692.3,2
2606,2017,7,16,20170716,300,414357.9,173,6801.6,128,407556.3,2
2607,2017,7,17,20170717,303,505257,171,6788,132,498469,2
2608,2017,7,18,20170718,304,501896.2,171,6788,133,495108.2,2
2609,2017,7,19,20170719,308,516369.5,173,6788.2,135,509581.3,2
2610,2017,7,20,20170720,310,516392.3,175,6788.4,135,509603.9,2
2611,2017,7,21,20170721,313,523206.2,175,6788.4,138,516417.8,2
2612,2017,7,22,20170722,317,533333.1,176,6788.5,141,526544.6,2
2613,2017,7,23,20170723,319,537414.7,177,6789.5,142,530625.2,2
2614,2017,7,24,20170724,321,545406.6,178,6789.3,143,538617.2,2
2615,2017,7,25,20170725,322,548127.4,178,6789.3,144,541338.1,2
2616,2017,7,26,20170726,322,581594.3,178,6789.3,144,574805,2
2617,2017,7,27,20170727,325,592852.8,181,6789.5,145,586063.3,2
2618,2017,7,28,20170728,325,602533.8,181,6789.6,145,595744.2,2
2619,2017,7,29,20170729,325,598467.6,181,6789.6,145,591678,2
2620,2017,7,30,20170730,327,610076.2,182,6789.6,146,603283.6,2
2621,2017,7,31,20170731,331,624714.6,182,6789.7,150,617924.9,2
2622,2017,8,1,20170801,331,626289.1,182,6789.7,150,619499.4,2
2623,2017,8,2,20170802,332,626361.5,182,6789.7,151,619571.8,2
2624,2017,8,3,20170803,334,626361.6,184,6789.8,151,619571.8,2
2625,2017,8,4,20170804,335,626362.6,185,6790,151,619571.8,2
2626,2017,8,5,20170805,336,626461.9,185,6790.1,151,619566.7,2
2627,2017,8,6,20170806,336,626459.9,186,6888.1,151,619566.7,2
2628,2017,8,7,20170807,339,632336.1,188,6888.3,151,625442.8,2
2630,2017,8,8,20170808,340,639015.9,189,6888.4,151,632112.5,2
2631,2017,8,9,20170809,342,639623,191,6888.5,151,632729.5,2
2632,2017,8,10,20170810,342,642441.2,191,6888.6,151,635547.6,2
2633,2017,8,11,20170811,344,642444.7,193,6892.1,151,635547.6,2
2634,2017,8,12,20170812,345,645234.8,193,6889.5,151,638340.3,2
2635,2017,8,13,20170813,345,650779.2,193,6889.5,151,643884.7,2
2636,2017,8,14,20170814,345,650779.2,193,6889.5,151,643884.7,2
2637,2017,8,15,20170815,345,651219.5,193,6889.5,152,644330,2
2638,2017,8,16,20170816,347,651219.7,195,6889.7,152,644330,2
2629,2017,8,17,20170817,347,651219.7,195,6889.7,152,644330,2
2639,2017,8,18,20170818,347,651219.7,195,6889.7,152,644330,1
2640,2017,8,19,20170819,347,652496.9,195,6889.7,152,645607.2,1
2641,2017,8,21,20170821,347,652496.9,195,6889.7,152,645607.2,1
